"","Id","SalePrice","OverallQual","GrLivArea","GarageCars","ExterQual","GarageArea","TotalBsmtSF","X1stFlrSF","KitchenQual","BsmtQual","FullBath","GarageFinish","TotRmsAbvGrd","YearBuilt","FireplaceQu","YearRemodAdd","GarageYrBlt","MasVnrArea","Fireplaces","HeatingQC","BsmtFinSF1","GarageType_NoGarage","GarageType_2Types","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","Foundation_Wood","Foundation_Slab","Foundation_Stone","BsmtExposure","LotFrontage","WoodDeckSF","X2ndFlrSF","OpenPorchSF","BsmtFinType1","HalfBath","GarageQual","LotArea","GarageCond","LotShape_Reg","LotShape_IR1","LotShape_IR2","LotShape_IR3"
"73",73,185000,0.666666666666667,0.260738507912585,0.5,1,0.301128349788434,0.136170212765957,0.126434144102799,1,0.8,0.666666666666667,1,0.416666666666667,1998,3,0.8,0.890909090909091,0.025,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.201277955271566,0,0,0,6,0,0,0.0348440149596971,0,1,0,0,0
"74",74,144900,0.444444444444444,0.141672946495855,0.5,1,0.34555712270804,0.177741407528642,0.17255621844883,1,1,0.333333333333333,0.33,0.333333333333333,1954,0,0.883333333333333,0.809090909090909,0.065,0,3,0.0566973777462792,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0,0.0438756855575868,6,0,0,0.0418128179516365,0,1,0,0,0
"75",75,107400,0.222222222222222,0.239449886963075,0.25,0.5,0.267277856135402,0.137479541734861,0.116108306562643,1,0.4,0.666666666666667,0.33,0.5,1915,0,0,0.136363636363636,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0.191693290734824,0.0618436406067678,0,0,6,0,0,0.0314989895235662,0,1,0,0,0
"76",76,91000,0.333333333333333,0.123210248681236,0.25,1,0.209449929478138,0.0756137479541735,0.0440569068379991,1,0.8,0.333333333333333,0.33,0.25,1973,0,0.383333333333333,0.663636363636364,0,0,2,0.0818568391211906,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0.258785942492013,0,0,0.0585009140767824,6,0,0,0.0550117308183698,0,1,0,0,0
"77",77,135750,0.333333333333333,0.116428033157498,0.25,1,0.199576868829337,0.155810147299509,0.14180816888481,1,1,0.333333333333333,0.33,0.166666666666667,1956,0,0.1,0.509090909090909,0,0,4,0.040396881644224,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0.0670926517571885,0,0,0,6,0,0,0.00712211665776208,0,1,0,0,0
"78",78,127000,0.444444444444444,0.179163526752072,0.25,1,0.169252468265162,0.109983633387889,0.169343735658559,1,1,0.333333333333333,0.33,0.333333333333333,1948,0,0.85,0.436363636363636,0,0,2,0.0595322466335932,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0.223642172523962,0.0991831971995333,0.255205811138015,0,6,0,0,0.0325210806290506,0,1,0,0,0
"79",79,136500,0.333333333333333,0.270158251695554,0,1,0,0.28936170212766,0.329050022946306,1,1,0.666666666666667,0,0.5,1968,0,0.3,0.713692398971586,0,0,2,0,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,4,0.191693290734824,0.14002333722287,0,0,6,0,0,0.0501753815419638,0,1,0,0,0
"80",80,110000,0.444444444444444,0.168801808590806,0.5,1,0.310296191819464,0.072013093289689,0.0798531436438733,1,1,0.333333333333333,0.33,0.25,1910,0,0.516666666666667,0.6,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.134185303514377,0.374562427071179,0,0,6,0,0,0.0358242932472299,0,0,1,0,0
"81",81,193500,0.555555555555556,0.340617935192163,0.25,1,0.358956276445698,0.146644844517185,0.194584671867829,0.5,0.8,0.666666666666667,1,0.5,1968,4,0.3,0.618181818181818,0.36,1,2,0.0793763288447909,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.111821086261981,0,0,0,6,0,0,0.0436711654161537,0,0,1,0,0
"82",82,153500,0.555555555555556,0.18896006028636,0.5,1,0.285613540197461,0.202454991816694,0.230151445617256,1,1,0.666666666666667,1,0.25,1998,0,0.8,0.890909090909091,0.276875,0,4,0.212792345854004,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.220447284345048,0,0.493946731234867,0.109689213893967,1,0,1,0.0424725313015401,1,1,0,0,0
"83",83,245000,0.777777777777778,0.231537302185381,0.75,1,0.534555712270804,0.255810147299509,0.282010096374484,0.5,0.8,0.666666666666667,0.66,0.333333333333333,2007,4,0.95,0.972727272727273,0.2925,1,4,0.00584691708008505,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0,0,1,0,1,0.0416595042858138,1,1,0,0,0
"84",84,126500,0.444444444444444,0.137716654107008,0.5,1,0.325105782792666,0.17430441898527,0.167737494263424,1,1,0.333333333333333,0.33,0.333333333333333,1960,0,0.166666666666667,0.672727272727273,0.04125,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.175718849840256,0,0,0,1,0,1,0.0492183325977375,1,1,0,0,0
"85",85,168500,0.666666666666667,0.214770158251696,0.5,1,0.282087447108604,0.062847790507365,0.107847636530519,1,0.8,0.666666666666667,1,0.416666666666667,1995,3,0.766666666666667,0.863636363636364,0.01375,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.159744408945687,0,0.320096852300242,0,1,0,2,0.0418128179516365,1,1,0,0,0
"86",86,260000,0.777777777777778,0.392426525998493,0.5,0.5,0.325811001410437,0.210801963993453,0.221890775585131,0.5,0.8,0.666666666666667,0.33,0.583333333333333,1991,3,0.7,0.827272727272727,0.1775,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.287539936102236,0.0466744457409568,0.514769975786925,0.285191956124314,1,0,2,0.0376315361564729,1,1,0,0,0
"87",87,174000,0.555555555555556,0.230972117558402,0.5,0.5,0.282087447108604,0.111947626841244,0.0803120697567692,0.5,0.8,0.666666666666667,1,0.333333333333333,2005,4,0.916666666666667,0.954545454545455,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0,0.179159049360146,1,0,2,0.0411345211270877,1,1,0,0,0
"88",88,164500,0.555555555555556,0.16767143933685,0.5,0.5,0.372355430183357,0.100163666121113,0.0637907296925195,0.5,0.8,0.666666666666667,0.66,0.166666666666667,2009,0,0.983333333333333,0.990909090909091,0.0475,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.191693290734824,0.14002333722287,0.365617433414044,0,1,0,2,0.0422030709191851,1,1,0,0,0
"89",89,85000,0.222222222222222,0.224566691785983,0,0,0,0.165793780687398,0.155805415328132,0,1,0.333333333333333,0,0.333333333333333,1915,0,0.533333333333333,0.713692398971586,0,0,2,0,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0.191693290734824,0,0,0,1,0,2,0.0501753815419638,2,1,0,0,0
"90",90,123600,0.333333333333333,0.123587038432555,0,1,0,0.1620294599018,0.15052776502983,1,0.8,0.333333333333333,0,0.25,1994,0,0.75,0.713692398971586,0,0,4,0.104181431608788,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0.268370607028754,0,0,0,1,0,2,0.052684150619062,2,1,0,0,0
"91",91,109900,0.333333333333333,0.133006782215524,0.5,1,0.296191819464034,0,0.162000917852226,1,0,0.333333333333333,0.33,0.166666666666667,1950,0,0,0.454545454545455,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.191693290734824,0,0.3409200968523,0,1,1,2,0.0483634927640596,2,1,0,0,0
"92",92,98600,0.444444444444444,0.169743782969103,0.5,1,0.338504936530324,0.202127659574468,0.206746213859569,1,1,0.333333333333333,0.33,0.333333333333333,1961,0,0.183333333333333,0.554545454545455,0.126875,0,2,0.106307583274274,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0,0,0,1,0,2,0.0418128179516365,2,1,0,0,0
"93",93,163500,0.444444444444444,0.118688771665411,0.5,1,0.304654442877292,0.143371522094926,0.144561725562184,1,0.8,0.333333333333333,0.33,0.25,1921,0,0.933333333333333,0.190909090909091,0,0,4,0.126328844790928,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223642172523962,0,0,0.206581352833638,1,0,2,0.0264071174707891,2,1,0,0,0
"94",94,133900,0.555555555555556,0.368688771665411,0.5,1,0.356840620592384,0.198690671031097,0.212482790270766,1,1,0.666666666666667,0.33,0.583333333333333,1910,4,0.8,0,0,1,4,0.18532955350815,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.108626198083067,0,0.348668280871671,0,1,0,2,0.0212362656507701,2,1,0,0,0
"95",95,204750,0.555555555555556,0.273549359457423,0.5,1,0.482369534555712,0.134860883797054,0.131023405231758,0.5,0.8,0.666666666666667,0.66,0.416666666666667,1997,0,0.783333333333333,0.881818181818182,0,0,4,0.114812189936215,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.328813559322034,0,1,0,2,0.0446003391484123,2,1,0,0,0
"96",96,185000,0.555555555555556,0.214016578749058,0.5,1,0.296191819464034,0.111292962356792,0.0793942175309775,1,0.8,0.666666666666667,1,0.333333333333333,1993,3,0.716666666666667,0.845454545454545,0.0425,1,3,0.054925584691708,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.166134185303514,0.368728121353559,0,0,1,0,2,0.041915027062185,2,1,0,0,0
"97",97,214000,0.666666666666667,0.236247174076865,0.5,0.5,0.332863187588152,0.259901800327332,0.287746672785682,0.5,0.8,0.666666666666667,0.66,0.333333333333333,1999,0,0.816666666666667,0.9,0.114375,0,4,0.205882352941176,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0,0,1,0,2,0.0484749936119306,2,1,0,0,0
"98",98,94750,0.333333333333333,0.117935192162773,0.25,1,0.304654442877292,0.157119476268412,0.143643873336393,1,1,0.333333333333333,1,0.333333333333333,1965,0,0.25,0.590909090909091,0.03,0,2,0.0921332388377038,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.182108626198083,0,0.358837772397094,0,1,1,2,0.0351134753420521,2,1,0,0,0
"99",99,83000,0.444444444444444,0.0943858327053504,0.25,1,0.258110014104372,0.0749590834697218,0.114960991280404,1,1,0.333333333333333,0.33,0.25,1920,0,0,0.181818181818182,0,0,1,0.0191353649893692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.191693290734824,0,0,0,1,0,2,0.0501753815419638,2,1,0,0,0
"100",100,128950,0.333333333333333,0.167859834212509,0,1,0,0.155482815057283,0.20445158329509,1,1,0.333333333333333,0,0.333333333333333,1959,0,0.15,0.713692398971586,0,0,1,0.100815024805103,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,2,0.191693290734824,0,0.28861985472155,0,1,0,2,0.0297428511695974,2,1,0,0,0
"101",101,205000,0.555555555555556,0.240391861341372,0.5,1,0.338504936530324,0.263502454991817,0.292794860027536,0.5,1,0.666666666666667,0.66,0.333333333333333,1977,3,0.85,0.7,0.0175,2,3,0.212615166548547,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.306709265175719,0.236872812135356,0.431961259079903,0.0731261425959781,1,1,2,0.061009547260099,2,1,0,0,0
"102",102,178000,0.555555555555556,0.263376036171816,0.5,0.5,0.335684062059238,0.121276595744681,0.147544745296007,0.5,0.8,0.666666666666667,1,0.416666666666667,1985,3,0.583333333333333,0.772727272727273,0.21,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.162939297124601,0.0280046674445741,0.277966101694915,0,1,1,2,0.0284327162071128,2,1,0,0,0
"103",103,118964,0.444444444444444,0.226262245666918,0.5,1,0.289139633286319,0,0.275585130793942,1,0,0.666666666666667,0.33,0.5,1979,0,0.483333333333333,0.718181818181818,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.166134185303514,0,0.16271186440678,0,2,0,2,0.0438523542939441,2,1,0,0,0
"104",104,198900,0.666666666666667,0.168048229088169,0.75,1,0.521861777150917,0.200654664484452,0.204681046351537,0.5,0.8,0.666666666666667,0.66,0.333333333333333,2009,0,0.983333333333333,0.990909090909091,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.447457627118644,0,3,1,2,0.0446003391484123,2,1,0,0,0
"105",105,169500,0.666666666666667,0.279577995478523,0.25,1,0.169252468265162,0.170212765957447,0.204681046351537,1,1,0.333333333333333,0.33,0.416666666666667,1931,3,0,0.463636363636364,0.375,2,4,0.0396881644223955,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.34185303514377,0,0.331719128329298,0.135283363802559,4,0,2,0.0493158958396246,2,0,1,0,0
"106",106,250000,0.777777777777778,0.312358703843255,0.5,0.5,0.456981664315938,0.172340425531915,0.164983937586049,0.5,1,0.666666666666667,0.66,0.583333333333333,2003,4,0.9,0.936363636363636,0.48,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0,0.440677966101695,0,5,1,2,0.0116146716532324,2,1,0,0,0
"107",107,100000,0.333333333333333,0.134325546345139,0.25,1,0.192524682651622,0.104909983633388,0.163607159247361,1,0.4,0.333333333333333,0.33,0.333333333333333,1885,0,0.75,0.490909090909091,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223642172523962,0,0,0,5,0,2,0.0426026156240563,2,1,0,0,0
"108",108,115000,0.444444444444444,0.0857196684250188,0.25,1,0.176304654442877,0.129132569558101,0.1044056906838,1,1,0.333333333333333,0.33,0.25,1948,0,0,0.436363636363636,0,0,4,0.0184266477675408,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.21405750798722,0,0,0,5,0,2,0.0412413761062975,2,1,0,0,0
"109",109,115000,0.444444444444444,0.222871137905049,0,1,0,0.129787234042553,0.152134006424966,0,1,0.666666666666667,0,0.416666666666667,1919,0,0.916666666666667,0.713692398971586,0,0,2,0,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.236421725239617,0,0,0,0,0,3,0.0474157355571558,2,1,0,0,0
"110",110,190000,0.555555555555556,0.284476262245667,0.5,1,0.385049365303244,0.301800327332242,0.346489215236347,1,0.8,0.666666666666667,0.66,0.416666666666667,1977,3,0.45,0.7,0.3,1,4,0.124911410347271,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.223801783923408,0,0,0,0,0,3,0.0307881716183883,2,0,1,0,0
"111",111,136900,0.555555555555556,0.28654860587792,0.25,1,0.22919605077574,0.162684124386252,0.202386415787058,1,1,0.666666666666667,0.33,0.416666666666667,1954,0,0.366666666666667,0.490909090909091,0,0,3,0.0786676116229624,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.159744408945687,0,0.323486682808717,0.0987202925045704,1,0,3,0.03948988362099,2,1,0,0,0
"112",112,180000,0.666666666666667,0.206480783722683,0.5,1,0.282087447108604,0.062847790507365,0.100963744837081,1,0.8,0.666666666666667,1,0.416666666666667,2000,3,0.833333333333333,0.909090909090909,0,1,4,0.0442948263642806,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.331234866828087,0.288848263254113,1,0,3,0.0167251271806546,2,1,0,0,0
"113",113,383970,0.666666666666667,0.44498869630746,0.75,0.5,0.558533145275035,0.206873977086743,0.21753097751262,1,1,0.666666666666667,1,0.666666666666667,2007,4,0.95,0.972727272727273,0.1375,1,4,0.174344436569809,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.255591054313099,0,0,0,1,0,3,0.0538920764709982,2,1,0,0,0
"114",114,217000,0.555555555555556,0.36266013564431,0.5,1,0.317348377997179,0.29607201309329,0.44171638366223,0.5,0.8,0.666666666666667,0.33,0.416666666666667,1953,4,0.05,0.481818181818182,0.115,2,2,0.00620127569099929,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0,0,0.182815356489945,1,0,3,0.0454644707194128,2,1,0,0,0
"115",115,259500,0.555555555555556,0.374152223059533,0.25,1,0.126939351198872,0.168248772504092,0.252868288205599,0.5,1,0.666666666666667,0.33,0.583333333333333,1945,3,0.866666666666667,0.409090909090909,0,1,4,0.137136782423813,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.191693290734824,0,0.295883777239709,0,1,0,3,0.0285953216102581,2,0,1,0,0
"116",116,176000,0.555555555555556,0.211755840241145,0.5,1,0.310296191819464,0.119312602291326,0.0906379072969252,1,0.8,0.666666666666667,0.33,0.25,1999,2,0.816666666666667,0.9,0.705625,1,3,0.0742381289865344,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.191693290734824,0,0.305084745762712,0,1,0,3,0.0446003391484123,2,1,0,0,0
"117",117,139000,0.444444444444444,0.142803315749812,0.25,1,0.203102961918195,0.178723404255319,0.173932996787517,1,1,0.333333333333333,0.33,0.333333333333333,1962,1,0.2,0.563636363636364,0.0725,1,2,0.0301204819277108,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.191693290734824,0.0560093348891482,0.239709443099274,0,2,0,3,0.0422030709191851,2,1,0,0,0
"118",118,155000,0.444444444444444,0.149020346646571,0.5,1,0.303244005641749,0.184124386252046,0.181505277650298,1,0.8,0.333333333333333,0.33,0.25,2006,0,0.95,0.972727272727273,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.188498402555911,0,0.325423728813559,0.23400365630713,3,0,3,0.0496643359892216,2,1,0,0,0
"119",119,320000,0.666666666666667,0.544084400904295,0.75,1,0.418899858956276,0.273813420621931,0.3132170720514,0.5,0.8,1,0.33,0.75,1990,3,0.666666666666667,0.818181818181818,0,2,3,0.26045357902197,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.303514376996805,0,0.480387409200969,0,3,0,3,0.0527073799623685,2,1,0,0,0
"120",120,163990,0.555555555555556,0.211379050489827,0.5,0.5,0.275035260930889,0.119148936170213,0.0904084442404773,0.5,0.8,0.666666666666667,1,0.5,2005,4,0.933333333333333,0.954545454545455,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.143769968051118,0,0,0,3,0,3,0.0381518734465377,2,1,0,0,0
"121",121,180000,0.555555555555556,0.123210248681236,0.5,1,0.380818053596615,0.153518821603928,0.150068838916934,1,1,0.333333333333333,0.33,0.166666666666667,1969,3,0.316666666666667,0.627272727272727,0,2,4,0.166194188518781,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.223801783923408,0,0.433414043583535,0,3,1,3,0.052382169156078,2,0,1,0,0
"122",122,100000,0.333333333333333,0.148643556895252,0.25,1,0.186177715091678,0.119803600654664,0.100504818724185,1,1,0.333333333333333,0.33,0.166666666666667,1939,0,0,0.718181818181818,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.191693290734824,0.165694282380397,0.313801452784504,0,4,0,3,0.0501753815419638,2,1,0,0,0
"123",123,136000,0.555555555555556,0.140542577241899,0.25,1,0.203102961918195,0.176759410801964,0.171179440110142,1,1,0.333333333333333,0.33,0.25,1958,0,0.133333333333333,0.527272727272727,0.084375,0,3,0.10099220411056,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.223801783923408,0,0,0,6,0,3,0.0509651792143836,2,0,1,0,0
"124",124,153900,0.555555555555556,0.162961567445365,0.5,0.5,0.3737658674189,0.196235679214403,0.198485543827444,0.5,0.8,0.666666666666667,0.66,0.25,1993,0,0.716666666666667,0.845454545454545,0,0,4,0.0531537916371368,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.162939297124601,0.105017502917153,0.364164648910412,0,1,0,2,0.0284327162071128,3,1,0,0,0
"125",125,181000,0.555555555555556,0.235870384325546,0.5,1,0.306770098730607,0.22291325695581,0.287287746672786,1,0.8,0.666666666666667,0.33,0.416666666666667,1979,3,0.8,0.718181818181818,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0.0571761960326721,0,0,1,0,2,0.0293804734140166,3,0,1,0,0
"126",126,84500,0.555555555555556,0.0791258477769405,0,1,0,0.0851063829787234,0.0426801284993116,1,1,0.333333333333333,0,0.25,1935,0,0.533333333333333,0.713692398971586,0,0,3,0.0868178596739901,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0.191693290734824,0,0,0,1,0,2,0.0395828009942159,3,1,0,0,0
"127",127,128000,0.555555555555556,0.117558402411454,0.5,1,0.310296191819464,0.176432078559738,0.143184947223497,1,0.8,0.666666666666667,0.66,0.25,1976,3,0.433333333333333,0.7,0,1,2,0.0212615166548547,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.201277955271566,0,0.26682808716707,0,1,0,2,0.0232293433064647,3,1,0,0,0
"128",128,87000,0.444444444444444,0.0953278070836473,0,1,0,0.109983633387889,0.116108306562643,1,1,0.333333333333333,0,0.25,1930,3,0,0.713692398971586,0,1,4,0.0205527994330262,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0.258785942492013,0,0.360774818401937,0,1,0,2,0.0564473042347093,3,1,0,0,0
"129",129,155000,0.555555555555556,0.191032403918613,0.5,1,0.319464033850494,0.108019639934534,0.0748049564020193,1,1,0.333333333333333,0.66,0.333333333333333,1966,2,0.266666666666667,0.6,0.16625,1,2,0.0907158043940468,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.159744408945687,0,0,0,1,0,2,0.0278752119677577,3,1,0,0,0
"130",130,150000,0.444444444444444,0.135455915599096,0.5,1,0.528913963328632,0.164975450081833,0.164983937586049,1,1,0.333333333333333,0.66,0.333333333333333,1958,0,0.683333333333333,0.890909090909091,0.053125,0,2,0.100460666194189,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.23961661341853,0.567094515752625,0.508958837772397,0.0731261425959781,1,0,2,0.211851610954958,3,0,0,1,0
"131",131,226000,0.666666666666667,0.343443858327053,0.5,1,0.343441466854725,0.151227495908347,0.202386415787058,0.5,1,0.666666666666667,1,0.5,1966,4,0.266666666666667,0.6,0.193125,2,4,0.0788447909284196,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.188498402555911,0.459743290548425,0.307021791767554,0,1,0,2,0.0246695625914655,3,1,0,0,0
"132",132,244000,0.555555555555556,0.324039186134137,0.5,0.5,0.275035260930889,0.162356792144026,0.157870582836163,0.5,0.8,0.666666666666667,0.66,0.416666666666667,2000,3,0.833333333333333,0.909090909090909,0.025,1,4,0.1231396172927,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0,0.036563071297989,1,0,2,0.0250876907709819,3,1,0,0,0
"133",133,150750,0.444444444444444,0.187076111529766,0.5,1,0.440056417489422,0.173977086743044,0.227856815052776,0.5,1,0.333333333333333,0.33,0.416666666666667,1959,0,0.866666666666667,0.672727272727273,0,0,3,0.0717576187101347,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.159744408945687,0,0,0,1,0,2,0.029292201909452,3,1,0,0,0
"134",134,220000,0.777777777777778,0.181235870384326,0.5,0.5,0.332157968970381,0.207364975450082,0.220743460302891,0.5,1,0.666666666666667,1,0.333333333333333,2001,0,0.866666666666667,0.918181818181818,0.085,0,4,0.178065201984408,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.172523961661342,0.224037339556593,0.253268765133172,0,1,1,2,0.0356849171873911,3,0,1,0,0
"135",135,180000,0.444444444444444,0.261303692539563,0.5,1,0.310296191819464,0.23911620294599,0.318265259293254,1,1,0.666666666666667,0.66,0.416666666666667,1968,3,0.716666666666667,0.618181818181818,0,1,3,0.10099220411056,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223642172523962,0.196032672112019,0.26634382566586,0.0438756855575868,1,1,2,0.0546679365374341,3,1,0,0,0
"136",136,174000,0.666666666666667,0.253956292388847,0.5,1,0.3737658674189,0.21342062193126,0.309316200091785,1,1,0.666666666666667,0.33,0.416666666666667,1970,4,0.333333333333333,0.636363636363636,0.18,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.233372228704784,0.216949152542373,0.208409506398537,1,0,2,0.028990220446468,3,1,0,0,0
"137",137,143000,0.444444444444444,0.165787490580256,0.25,1,0.22425952045134,0.198690671031097,0.201927489674162,1,1,0.666666666666667,0.66,0.25,1967,2,0.283333333333333,0.609090909090909,0.1225,1,2,0.1231396172927,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.287539936102236,0,0.499757869249395,0.0877513711151737,1,0,2,0.0459940997468002,3,1,0,0,0
"138",138,171000,0.666666666666667,0.306141672946496,0.75,1,0.540197461212976,0.312111292962357,0.372877466727857,1,1,1,0.33,0.583333333333333,1988,0,0.65,0.809090909090909,0.04375,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.172523961661342,0,0.436319612590799,0,2,1,2,0.0352528514018909,3,1,0,0,0
"139",139,230000,0.777777777777778,0.285983421250942,0.75,0.5,0.465444287729196,0.164320785597381,0.153740247820101,0.5,0.8,0.666666666666667,1,0.416666666666667,1999,3,0.833333333333333,0.9,0.2,2,4,0.118355776045358,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.391767554479419,0,2,1,2,0.0446003391484123,3,1,0,0,0
"140",140,231500,0.555555555555556,0.269404672192916,0.5,1,0.331452750352609,0.151882160392799,0.13630105553006,0.5,0.8,0.666666666666667,0.66,0.416666666666667,1997,0,0.783333333333333,0.881818181818182,0,0,4,0.145464209780298,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.58498789346247,1,2,0,2,0.0485028688238983,3,1,0,0,0
"141",141,115000,0.333333333333333,0.0998492840994725,0,1,0,0.141407528641571,0.121615419917393,1,1,0.333333333333333,0,0.25,1971,1,0.35,0.713692398971586,0,1,2,0.076541459957477,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0.274760383386581,0,0.502179176755448,0,3,1,2,0.0534274896048689,3,0,1,0,0
"142",142,260000,0.666666666666667,0.263752825923135,0.5,0.5,0.465444287729196,0.28379705400982,0.321248279027077,0.5,0.8,0.666666666666667,1,0.416666666666667,2005,0,0.916666666666667,0.954545454545455,0,0,4,0.230333097094259,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.166134185303514,0,0,0.257769652650823,3,0,2,0.0292318056168552,3,1,0,0,0
